Date,1960,1970,1980,1990,2000,2010,Sum
2008-05,0.0404095,0.787501,0.565954,0.2627,0.00102221,0,1.65759
2008-06,0.0414564,0.782857,0.567351,0.285712,0.000994026,0,1.67837
2008-07,0.0412737,0.766696,0.576807,0.311548,0.00104868,0,1.69737
2008-08,0.0407917,0.741288,0.576395,0.329589,0.00105383,0,1.68912
2008-09,0.0405741,0.736988,0.566887,0.338743,0.00106689,0,1.68426
2008-10,0.040196,0.742618,0.562393,0.347279,0.00119046,0,1.69368
2008-11,0.0399783,0.734095,0.569012,0.35962,0.00130354,0,1.70401
2008-12,0.0394617,0.727246,0.576172,0.376152,0.00144618,0,1.72048
2009-01,0.0391457,0.734718,0.578557,0.389885,0.00206484,0,1.74437
2009-02,0.0384836,0.727041,0.584025,0.402914,0.00340763,0,1.75587
2009-03,0.0381589,0.706888,0.592057,0.415396,0.0049834,0,1.75748
2009-04,0.0379463,0.6932,0.594652,0.428511,0.00591811,0,1.76023
2009-05,0.0375496,0.686529,0.593992,0.438597,0.00715871,0,1.76383
2009-06,0.0377024,0.671239,0.598602,0.447147,0.0085058,0,1.7632
2009-07,0.0373917,0.668655,0.598326,0.459865,0.00946636,0,1.7737
2009-08,0.0368027,0.669473,0.602013,0.479302,0.0103025,0,1.79789
2009-09,0.0359231,0.645484,0.610998,0.50795,0.0121935,0,1.81255
2009-10,0.0353612,0.604011,0.612078,0.536088,0.0137601,0,1.8013
2009-11,0.0350036,0.586902,0.602502,0.556604,0.0159497,0,1.79696
2009-12,0.0346472,0.576122,0.595242,0.575023,0.0181569,0,1.79919
2010-01,0.0343367,0.569951,0.595022,0.58583,0.0198395,0,1.80498
2010-02,0.0341547,0.566885,0.586792,0.593806,0.0206429,0,1.80228
2010-03,0.0336805,0.581115,0.580401,0.59904,0.0212623,0,1.8155
2010-04,0.0332234,0.573082,0.577015,0.605345,0.0227993,0,1.81146
2010-05,0.032754,0.590751,0.572566,0.611253,0.0240145,0,1.83134
2010-06,0.0307912,0.606525,0.574424,0.621751,0.0232482,0,1.85674
2010-07,0.0305287,0.610167,0.572399,0.609479,0.0244373,0,1.84701
2010-08,0.030344,0.616375,0.554521,0.595473,0.0256987,0,1.82241
2010-09,0.0304115,0.60576,0.552868,0.582223,0.0259598,0,1.79722
2010-10,0.0301336,0.621696,0.559547,0.578686,0.0268497,0,1.81691
2010-11,0.0295066,0.636504,0.56702,0.573568,0.0267787,0,1.83338
2010-12,0.0289569,0.652398,0.571982,0.56827,0.0268724,0,1.84848
2011-01,0.0284117,0.643652,0.572559,0.572055,0.0263896,0,1.84307
2011-02,0.0279198,0.636125,0.579977,0.568605,0.0257842,0,1.83841
2011-03,0.0272652,0.629995,0.583363,0.568068,0.0252469,0,1.83394
2011-04,0.0266039,0.615777,0.58562,0.562073,0.0242115,0,1.81428
2011-05,0.0261824,0.578429,0.582699,0.556176,0.0230514,0,1.76654
2011-06,0.0272264,0.569064,0.57338,0.535247,0.0235596,0,1.72848
2011-07,0.026569,0.556032,0.568787,0.54909,0.0219478,0,1.72243
2011-08,0.0258462,0.546321,0.589573,0.571484,0.0203901,0,1.75361
2011-09,0.025042,0.548062,0.603201,0.587423,0.0188412,0,1.78257
2011-10,0.0243816,0.534895,0.595274,0.589987,0.0177294,0,1.76227
2011-11,0.0239101,0.530689,0.589888,0.593927,0.0167657,0,1.75518
2011-12,0.0234188,0.522958,0.593097,0.590005,0.0156371,0,1.74512
2012-01,0.0227475,0.530238,0.594358,0.589994,0.0157482,0,1.75309
2012-02,0.022397,0.547171,0.593797,0.594222,0.0160331,0,1.77362
2012-03,0.0221377,0.558042,0.593692,0.596347,0.0162349,0,1.78645
2012-04,0.0218748,0.585546,0.594785,0.601875,0.0165619,0,1.82064
2012-05,0.0216225,0.624099,0.597608,0.603982,0.0169483,0,1.86426
2012-06,0.0212289,0.636548,0.600385,0.626847,0.0173085,0,1.90232
2012-07,0.0208419,0.66352,0.598264,0.631239,0.0186835,0,1.93255
2012-08,0.0206649,0.677942,0.593056,0.625559,0.0199517,0,1.93717
